,text,label
42236,7asbouna wna3mal fihoum oikil alahoum 5afef nakabetina wdfa3 3ana chara l3ibad lkafirin waslo7 dinouna din saidouna mouhamed sala alahou 3alaih wsalm akbara taslim w3amer biladouna yalaita azananou ya3oudou yaouman zamani lma5lou3 la9al kona na3ichou lamna wlest9rar 5obz wlerheb,0
42237,abdeli,0
42238,ua islim ua kalib ua sarao9 imda5lik inta hada wa7id saro9 mogrim kifik bi9odrit inta in7akmok a3la sari9tik isha3ob itounsi ilkarim ilasil baria minik,1
42239,dh3afet maryouma,0
42240,katheb sa9t tfouhhh mase5,1
42241,ma7lha ishariya ya3tikom isa7a huise ma7lk to9title,0
42242,wahed contre khroujek lifriki ba3ad snine 7atit hadef yelezmek tousolou enchala,0
42243,almatlob sahafa 5asa bifriki talfza radio oi ila jarida alhal hajma i3lamia kathib nifak hathi sahafat tarajia tarajit taradat kolibali safka fachl asma3atchi sahafa tsaoir ja kolibali hkaya,1
42244,bahya,0
42245,ahla mat3ada andi mankoulek yarda gorba madabiya n3adi dkika baba kaliholkom ncha,0
42246,najeh homes,0
42247,ostor rou7ek yousef touja3ch la3bed thama zwawla 3andhomech yeklo 3in 7a9 7ot belek w3mel edenya fenya,1
42248,jalele,0
42249,mobda3 smow amir,0
42250,amdouni temchich itnayek 5ir,1
42251,non aka kelb mehdi gharbiya merite sardina toghre9 tet3ada oumourha 7achtna match danadik play of inikou tra7a line aka riadh benour ifages,1
42252,chedid esperance yochkrou tsib lolol phenomenale,0
42253,a7la amin,0
42254,to7t 3ini,1
42255,ta7anto len chba3to clubistia,1
42256,yar7em weldik,0
42257,lezem enkouno yed wa7da dhed b3adhna,0
42258,sout 7lou,0
42259,moi vois samy laise persones parler,1
42260,mlihalkum lirhab frat 9habe,1
42261,alaha yaharahmou wina3mou yeja3lou ahel jana wsabar ahlou,0
42262,sade9ni choft mawghou3 fo9ara wma3andhomch 3cha 5ir meli ta7arech,1
42263,echib wil 3ib etfouhh,1
42264,dandouk,1
42265,haya maalim selim nadhfina liblad isabit benali wi trabelsia inhibouk tewalina rais tahiya lifriqui,0
42266,sahaa,0
42267,saktouha baya,1
42268,mridhhh,1
42269,pa moin ke ans abonements,0
42270,n7eb nwali membre ma3kom na3mel,0
42271,trop aime cete pub,0
42272,bravo samir kamel 7lowa emision safi saaid choix,0
42273,oficiel djabou africa 9a3ed ydama9 belbehi balekchi etoil tod5el 5at akeka yabda dhamen rou7o maydou5ch char,0
42274,fekra wasatiya mou3tadila tal9a alistijaba almouwafak,0
42275,m3alem,0
42276,rien etait,1
42277,saibouhm zwawla walitou talabou bihm tmathlou alihm tahkiou ahd mkhobihm wmayhbch ywarihm elkdar mtaahm aad ychoufouha nchoufouha tabaka wsta kbal walina zwawlia hasilou mla feda blad woh woh kal sakarli barnemj alaa,0
42278,m3alem,0
42279,ryahi 3asba benour,1
42280,sore9,1
42281,sala7 rab cnx zebi,1
42282,berasmi teskhaibou enas bhayem 3asba nasba 3ame habes chalektou zok omha etlefza,1
42283,masta elila,1
42284,eshlouni eni we7ed tha3leb ya7chi,1
42285,korsi wahed otehki,0
42286,saidi arais sahib mouasatein tadharartou baad athaoura harib libia arjou siadatikoum atadakhoul asari inkadhina ilm ani rasaltou wizarat maania koulouha lam ajidou adhanin saghia andi machrou mtaa aamil sadi erais araja araja lafta karima wasalamou alaykoum,0
42287,maasta,1
42288,bravo yousef,0
42289,waw to7fa,0
42290,na7iwa7 9erd mamsto sad9ouni yebda yetkalam nbadel chane,1
42291,salem tr sympathique netfaraj na3mel,1
42292,bravo wrabi iwaf9ik wmatji wili yibkiw siyesiyin 3andik,0
42293,bravo,0
42294,youja3 eza7 ysa5ef,1
42295,mnayka fi9 3asba,1
42296,dakrou goneyt feat z,0
42297,ebsaraha masatouha amine chaleket barnemej,1
42298,yhdik examens,1
42299,hapy new year and best wishes inchalah,0
42300,bravo,0
42301,khamsa khmis lamin kef jebet,0
42302,mosalsel ta7ana 5omej na3lboukom elkalb hadhi fasdet elmojtama3,1
42303,mekech 3adi xd,0
42304,9adkech manyek belehy souel said jaziri rais mahou rais 9alek tkalem theb 9ol theb zeydaa semi,1
42305,toul 3omrek ta7an,1
42306,to9til dou7k,0
42307,3sal,0
42308,a7la oumour jedeya,0
42309,marba7h bitbi3tou ra2is akba wa3ra9 joumhouriya l9al3a 7amra bidha,0
42310,amset menou maritech,1
42311,ensemble vide mesure vide egale zero prb ma3dche thi9ae sayasine cha3be krahe elkethebe kimae y9oulou maouch3niche inike kthabte 3liae prb ma3dche nsadkeke,1
42312,youcef ham yetlam ykawikom,0
42313,bravo,0
42314,wa9teh t9adem rou7ek 2m dernier delai,0
42315,7ab netracha7 lint5aaaet kamouracha7 lel7azeb sidi bouzid ma3rftech jawbouni pliz,0
42316,ylem d3a char wahda mines mili nchoufo na3tih d3iwa 3le msato,1
42317,a9al kont tnjaem ta3mel vote bin abones iwaf9ou,0
42318,h h h h h h h h h h,0
42319,seif benyousef a9ra jomlet loulenin barke inchoufou 9oli mele inchoufou,0
42320,elhout isam bravo aik wenchal tarja3 ayam elfarha wetatwij,0
42321,chalba9 sormek 93at tekhdheb zboubna 3andek ay mawthou3 3adih erkah,1
42322,ismou menu,0
42323,ma7leha le8neya nachta7 a3liha 3ersi,0
42324,3aycha metkabra yaba3thelha mesage facebok madjawbouch alahou akbar menek takabor,1
42325,yfarej 3lehom yarj3ou l3aylethom houa yeghferlou,0
42326,alahoum maj3alana mafati7a ila al5ayri magali9a ila achari amin ma3alam salouma wasil na7anou ma3aka,0
42327,madem swa7liya liya wlikoum 3ali,0
42328,mamset sorm,1
42329,amin gara nikoumok mol7ed mat7bch din sta8fer 3adhim,1
42330,nch ya3tiha bilifraj yo5orjou ezoz 3amaliyaa labes 3lihom yaaa rab yaaa 7ayet i5alihoulik ni3m itarbiyaa la5laa9 sa77aa lek rajil sid,0
42331,eles resemble beaucoup besmelah machaalah ifadhalhalek,0
42332,ther bin houcine nik lom omou hoi wben gharbia wnawfel wertani kolhem yakrhou lme,1
42333,merci suis par mis gagnants n7eb na3ref chnou naw3 telfoun,0
42334,mechi fibelk ya9ra,0
42335,mabrouk joumhour hadhi farha in chaelah moutaalikin mnaoura,0
42336,bravo,0
42337,baramij imta hiwar baravo,0
42338,mare,1
42339,mbrouk surtout tkhalihech bina wledek courage continuation,0
42340,aman do5t 3awed arja3 3awed badel kifi ema 5edma tayaraa,0
42341,bravo aicha tout beau,0
42342,hamdoula hamdoulah lmadloum trebah sbab elzayer koulha farhana ykhloulek rabouna,0
42343,yahmik kole char yodhik bahbak roujiliyatik,0
42344,saha barnemej tayara,0
42345,wahra zin asel wla din m5a5kom 7afin flselentkom madhin t7ebou chor t9adrou l5atir,1
42346,hamdi kyo,0
42347,chance lmara jey n2akedlek hezha lmara jey blastek zedet kebret 3and twensa,0
42348,nous faut faouzi benzarti,0
42349,ad moubarak jemhour el4aliya khir,0
42350,3asoula,0
42351,honetement dhahra 3a9la khatiha sakhfetni dhaher 3anet,0
42352,jamais cru waw,0
42353,bravo,0
42354,hama,0
42355,m3alma,0
42356,khalina netfarjou brouva saber stp,0
42357,y7eb lefri9i 9olou mar7be ija wa99afha 3le sa9eha kolhom basasa l3atrous,0
42358,iji ila rais ma3rafch ysaierha tsaier houa yedfa3 5alik yzina man8altouch b3adhna 3ayechcom 3le fikra nentemich 7ate 7izb,0
42359,hamed lagha mohamed amine,0
42360,mak 3afat faskhet video 9adekchi tahan khawef,1
42361,erajel 9ader ya3ti lejam3ya wenes lkolchofna wi7eb ye5dem jme3a ndhaf wilaoujou masla7t jam3ya hamhom leflous bourjoulya lezim yerja3 basem na3mlou bureau 9wi lezim itir hou 9oub3a wechela mta3ou,0
42362,chbik w7elt leclub yestana bich ichaja3 jam3itou,0
42363,slm m3dya forfait orange rigelt parametre ma7betch timchi talifouni n3mel,0
42364,m3alem mezwed,1
42365,w5ayeni mamstou malkzou mehadhamtouch,1
42366,bravo,0
42367,ychfilou bouh raho maset laset,1
42368,bravo,0
42369,e7tiramti n7eb n3ref wa7d lo7ichi nhezo m3h botola m3lem iji eslemi tw t3mel s3ib raj3 montsar low7chi,0
42370,chniya 7awlik chniya 9awlik,0
42371,bravo manoula,0
42372,h,0
42373,tfoh,1
42374,stoufa m3alem aghanik ya3mlou,0
42375,5lat ta7ana,1
42376,achraf najar daas hama,0
42377,lvedeo zabour le8ene kont nestana 5ir ebarcha klay,1
42378,chnakerhu,1
42379,ta3ref la79i9a ta3ref kalb e5dem lefri9i,0
42380,bravo 3titoutou masroufou,0
42381,ty idkom fy zboubna,1
42382,bravo,0
42383,3liya bilah tnijim tor9id 9as mabni kalb tarkina thakrik heka fesid sayib mino 5alik simple 5ir thi3 timknik ichwatin 9asr,1
42384,nikomik moiboune tijbid bnazartya jebrabi mawloude yonkor aslo kene kalb kalb yeli omok mzal9itek 7ram balase ghali tistanew mine wild safe7 mojrom mechi belo yetchre flouse i7ib yechri teri5 asl 3ayla tfouh masa5 ji fi9 79i9tek mnayk 3ach binzarti viva forsa cab,1
42385,metrobi,0
42386,enchala mayatla3ech tama3 clubiste yenta5bouh enti5bete eriasia wenchala mayatla3ech hatet mo5ou na7 na tam3in fiflousou ater a3bad da5lou eblou4et bechna3ti ya5i walina na3tiou fihhh awalhom bousbi33 chien loup mta3ou jamel 3atrous lithalek,0
42387,9adeh sraf 5arja hadhi,0
42388,elila hsara7a mastaa,1
42389,bravo jaloul,0
42390,bravo 5adouja,0
42391,moselmin manasem7ouch be3bed t9al 9imet dina edha 7oreyet raey lezem matmesech mo3ta9adet edineya lmoslmin lkola n8irou dina,0
42392,patron temchi khouya a3lik fema echkoun ejnebou tekil ydawih,0
42393,ta7ya t3ani nsetha agahni y3awdelhom,0
42394,kn yetna7a monta yelzem reye,0
42395,me7lehom ifadhilhom lib3adhhom,0
42396,berjouliya 7alha ichedna ra2is cheb3an laychedna we7ed ji3an seul chab3ane lekroz lo5rin jwe3a mouta char souti ema manensewech etachri3iya 5aterha marbet lefras,0
42397,mohem mayjibech masta meya welambouba,1
42398,meli sma3t esmou na8hk wa7di n7ebou,0
42399,intidabet behret,0
42400,la3eb momtez,0
42401,feye9 bihom yekdhbou jaime,0
42402,9ird,1
42403,vive,0
42404,masta lasta sel3a,1
42405,mahbtch te5dm nyk,1
42406,yaa amoun 3saaal,0
42407,vive hamdoulah suis tres content suis fier,0
42408,bravo mouselsel mezyane,0
42409,koul u entiy 7ay abalf 5iyr enchalah dim far7aniyn u cha3bna fiy 5iyr,0
42410,insan hor rayo syasi nitcharko hob ilifriki nhb nkol nul ilwim mayzidna 3azam 5idma akthar lslim hak choft iloitha3e rabit oi ya3tina sacbr,0
42411,ykarahna filclub la5ra,1
42412,m3alm,0
42413,faut dire aime animaux race,1
42414,tfouh maasa5,1
42415,ta5ra,1
42416,machaalah,0
42417,maka youtube yelzmek te9bel ghir ghoch ont te respecte,0
42418,7awlo ta5rawlo,1
42419,ymes bisoue aeich fy zigou,0
42420,tho7ka birasmi 9alib bravo layna7ikoum a3lina continuation,0
42421,yeziw derbi kontou esbab i9alet kouki wo ethebou yahebtou lawled esghar wo no9ta wo arja3 lestar,0
42422,wa9teh jey sfax,0
42423,yes5ayeb to93od mnek flousek,0
42424,bravo 7adhrelna rou7ek,0
42425,o9sem bleh wa7d lchad rou7o lbke ja3fer yar7em lkerch ltkhbet walh,0
42426,fasrouli chnwa 9al 5atir talifouni maya9rach 3arbi,0
42427,kahba,1
42428,wsa5,1
42429,marzen mleyektou,1
42430,pourquoi 3adi lmochkel ya5i thebou traj3ouna lel9ma3 katem lhouryet,0
42431,salat elguiyed elmawasim,0
42432,zit 7akem zit zitouna,0
42433,choufou 9adachou wi5amem bladou partager,0
42434,testehel hta rmet rou7ha 3alihh besif hta enaa nakraha marzanha,1
42435,5alouhom ytatektou ychoufoulna pivot jeune future ragued temchich m3ahh deja ans,0
42436,metha9fa ta3raf wasil isaha,0
42437,aplication litsawri biha stp raj3ili,0
42438,ty zeby dhahryn yehchiw fyh ty korza 3inou yaamel nika yemchy yekri khab ezeby,1
42439,souel elmarzouki zaa3ma ya9ra comentaires,0
42440,emision ans,1
42441,raja3 montasar lou7ichi,0
42442,ibde3i,0
42443,yeslah 9awi din islam wenchalah koli sana wehna tayibin mawled mabrouk,0
42444,mahleha 3sal,0
42445,kent tkawer be legrinta akahaw kolha teknesianet brizil trabelsi city jaziri tombkou lo5rin mo7tarfin almania france tkawer be legrinta tekniqu thamech 7asra,0
42446,hachtikna bachktina rayis da2anta ra2ice ne3ma kwayiz,0
42447,trop clase te3jbni wehed 7or fech yelbes kil aada ti7 lbagra tokthor skekenha saybou tofla te5dem ma7leha ma7la klemha,0
42448,chkaun yo5rj fi9o mahau 5arj menha soltani we7d e5r wtfakrauni,0
42449,lent qualite par contre conseile gateaux,1
42450,3mal dislike mayetfarej myenzel jaime,0
42451,achraf fech tnayek yar7em,1
42452,bravo king m3aak tabda ilghalia jaouha matkhafich che m3aak chey thib ta3mlou,0
42453,mrigil lahdha,0
42454,aucun probleme ete,0
42455,bachir 7nin nchlh denia akeka lma3na na9setk chweia tha9afa dine sara7a,0
42456,merci abord,0
42457,y7eb samara ydez abone chane mte3i,0
42458,bravo,0
42459,bravo,0
42460,aalna aalk ema slm manestha9ech fls kfek baba 3aawen,0
42461,ta7an 3alem,1
42462,raj3elna yahya alexis,0
42463,ahsen nikou h habs,1
42464,top,0
42465,winga resulta,0
42466,entidhar,0
42467,ma5yeb raso,1
42468,tfouh kalb mojrem serak,1
42469,chlaka,1
42470,maset,1
42471,chkonradha 9anateizab moez kamcha sora9 b3adhkom,1
42472,kabyle algeria,0
42473,chames din bacha yka7l,0
42474,tahia al3amal aljabar althi takomona bihi ma3a nahno jamahir efriki ma3akom sayad natamana an tajona asilatona oi iktirahatona salah efriki,0
42475,ehna em3ak etir bina fa9er miziria ebtala,0
42476,telecom ltawa 3aditouli ligne fixe,1
42477,tot9o7bou zboubna,1
42478,merci,0
42479,raha blid derouiche,1
42480,me7lehom ytha7kou,0
42481,trah aman suite khtekh lereh kalou reve mezel trp mystere aman veut suite,0
42482,m3aaalem,0
42483,excelente publicite bravo,0
42484,hanen ayeb tfarj,0
42485,ma7leha,0
42486,strongest zalatan 3andk 7aa9 m3alem yara7am adaka lfom yara7m waldik etasia 5ir menhom l7aja tahbt wa9tha,1
42487,matasla7 lchey,1
42488,5oumej matousolchi lichlek emt3ha yamasa5,1
42489,bravo,0
42490,chleka jeybinou mostawe,1
42491,bravo bsaraha nehtarmek kbal,0
42492,ta7an,1
42493,tonalite,0
42494,bkit chba3t,0
42495,bravo,0
42496,5orda,1
42497,m3alem 5edmtou a5le9ou bravo,0
42498,chnoua chnoua chkethret maben we97eb 7acha mayestehel ye3mel l3ar yezebi tjini jalta jrab3a hathoum nektouha yehlekoum wi3ari tremkoum akthem mahi m3arya,1
42499,3amlt l3ar,1
42500,mehla zink,0
42501,maset laset,1
42502,aka nafti aka el8arbi ezouz ta7ana sa7et lkazi,1
42503,tgoul 3laha one piece,0
42504,nabel n7eb nod5ol cpr tnajmouchi t3arfouni responsables nabel,0
42505,5ra walaghiro echa3b mechi wyef9er whouma machni wy3abio,1
42506,9al bismlh alahou akbar anya anchla ytkabl 3idkom mabrouk,0
42507,bravo bos ihtemem be intidabete bahya mta3a m3almiya sama3hom 5onayet 5ali 9oulou che ihem,0
42508,thana m3alem 3ana 9ade m3adlin 7yeti play of nestanew be t9i9a draj tor7 wa7cha,0
42509,te3jebni mera siyesiya ta3ref echta7ki aka le5atem ilfi foularteha mezeyen,0
42510,franchement sujets posez dernierement mastin badlou jiboulna 7ajet a9wa drama suspense,1
42511,ti3jibni,0
42512,paroles please,0
42513,tafahha,1
42514,mwahar iwaf9ik,0
42515,wasel sahbi 3andik bagaje mokhik nrawek a9wa rapeur,0
42516,a7la,0
42517,waw smahni aleh mekch 3amla hat abonement tfareg rohk whdek,0
42518,merci madame,0
42519,m3alme,0
42520,3ana saif akrmi a7sen ariere gauche nejriw wra wled jam3iyet lo5raa y7es,0
42521,raje3 djabou,0
42522,zibla maskha tfou aliha,1
42523,nayek wah,1
42524,9adekch mnyek rou7k wl3ifa marina mnkm kain lham snin hez titre wnti snin hez titre bjeh sybouna rakm ta7ana,1
42525,eryahi ysakroulou dousyatou yraj3oulou flousou ya3tihom menha raj3ou beyti farihina masrourin,0
42526,mayhimekech fahom im3ak yelzim ta3ref alaf ilmouhibine ma3anedhomech face im3ak yestanou najahatek im3a,0
42527,zinek to9tl bravo,0
42528,guali 9harthom dnadik sraft sraft jibilna drogba pointe,0
42529,m3alim tab9a rzine icha3ib izawali mche li3ba miskine,0
42530,maaasta,1
42531,mahboul n7eb nwasil mesage mondher lekbayer joueur stade tunisien projet grand joueur l7ajet ton9os come crois ynajem yfidha beaucoup ilyes jlasi awka rakzou chofou tnas9ou mondher kbayer maytirou es7a7 ykoun nasibna ta3mel mziya merci 3ari9a,0
42532,chabiba emnayka osardina 5amja,1
42533,esalamo 3alikom nhanik 2ri2esa moncef nchala tkoune mostawa matloub 3ind echa3b nhanike jel 2ensen t3ebt tousel mostawa heda mabrouk enaje7 atamana laka tawfi9 ba3ed ensen mowatene n3ich italia tedlamet o5rine nidhame baide policia mte3ou rahom dhalmouni moncef laf9oli 3adid 9adhaia 5alouni nohrob bledi nestano se33a hedi sa3a draj tchofolna ranib sa7eb 3e2ila b3id 3lihom mondho torab itali e55er 9adhia mlaf9etli mawjoud tourab itali sanat ra2is fer9at dar el7aras sousa las3ed slema mechni thama mowatnine 3aichin 4orba my najmouch raw7o lebledhom mowatnine 3edien ta3ref chai heda wmare netmano tchofolna 3ine era7ma ta3tona 3afo tachri3i 3em 5li rawe7 lebledo ya3mel machrou3 iestathmer bledo fadit 4orba ta3ref chonwa ma3nehha 4orba 2enshen 3id ahlo neso 9adhaia tefha mlaf9a salem 3alikom 3awnek mohomaa 3tahelk echa3eb,0
42534,emanuel jose netsawrou elwahid ynajem yraji3 thniya es7i7a,0
42535,enchalah 3alali laken mochekla efri9i hia inthibat thoma inthibat 5idma timchi resultat 7aseb electif mawjoud najmo nal3bo akethar wajeha labes vive,0
42536,jalouli,0
42537,m3alem ja3fer,0
42538,mahlek,0
42539,jeybin lmsi5 karahtoune television,1
42540,zabour beyen mou9abl dharben s5oun,1
42541,bravo naji jaloul bravo,0
42542,center viyal,0
42543,nikomek nahdha nida mab3adhom,1
42544,9o7b,1
42545,hedi ydalu ygululi tqatri na nzid nqatr psq nhbu,0
42546,bravo,0
42547,nahab nefhem hte aime,0
42548,aajbetou l4neya ydez abone besh youslou ejdid kafon tnjaa7 aalekhr saa7by m3aalem,0
42549,yekhi mawjoud mb3d youtube,0
42550,bravo,0
42551,ghalet fanena ta9rir eseri chni sar 9odem 7akem 7yatek lyawmiya t3ich ndhifa mas5a som3a,1
42552,bonsoir hay raj3et,0
42553,7ala,1
42554,bravo bent bledi,0
42555,3aichoucha,0
42556,relation 3ali ya3lem beha,0
42557,suis acord cete fois ci,0
42558,9a3ed tekhser nesbet mochehda samsoum jibanek manadher 3amlelhom som3a 9dar,1
42559,a7echmou rwa7kom dertou 3aaar baramejkom tafha 5amja kifkom 5omaj,1
42560,sotha,0
42561,salem tnajem t3awen mest7a9 noumrou compt mercie,0
42562,maset barchaa,1
42563,idha majech ra7a alex raja3 houa 7ab ifasa5 3a9d zamalek 7asb 9anet modern sport ahly,0
42564,sraft sraft karek chrit tour efel w7atit 3mara gerant cafe 8adi mabrouk 8arbia w3loulou chebi wnawfal lfartase mangoub eras,0
42565,sayeb la3bad masa5 mtahchamch rohk zeby rkhis,1
42566,wa7do,0
42567,y3jebni mhma y9oul,0
42568,ma9altiche asalmou 3alaykome asalamou 3alaykome asalamou 3alaykome,0
42569,bahamt,0
42570,bravo,0
42571,9amra 5adija fatima zahra,0
42572,nhebe n9oul lislim ryahi houa yoheselou charaf houa rayise dawelet lifri9i jam3yiet nedi lifri9i 3morena majibna titrouate bilflouse dalil erouba3ya itari5yia jam3yiete fil3alam mahazethach ouahna manach hachetna biflousake nhebouk rajal jam3ya ouakahou,0
42573,chbik 8neyek kobi,1
42574,kalb,1
42575,bien makich ntab3ik wnenta5bik chmeta kleb deyra,0
42576,wahdek em3alen,0
42577,lefri9i chtar jemla,0
42578,3andha,0
42579,zok 9a7ba djabou 5al te5dhou lemkcha5a mar7be mche yedou zebi menou,1
42580,masat,1
42581,tdh7ko,1
42582,diable mon fils pleure mila9leb ya3n zabouromhom tahana hand fot basket machin ces fils putes,1
42583,mamestou marakou,1
42584,eni n7ibha bravo kawther,0
42585,yesr sari7 belnesba liya te3jbni barchaa bravo wasel,0
42586,merci yousef,0
42587,smug focacia,0
42588,manich nloum barchaa lezmek te5ou decisions tahana staf kemel kamel e5dem,0
42589,sahriya hlowa manel aman a3lh jay just 3askir kardona,0
42590,jawek a7la,0
42591,jai limpresion histoires sont truques sujet interesant,0
42592,masta lasta koul matekelch thaw ara wejek kadech kla thaw botokx,1
42593,raja33 djabou,0
42594,hahhaah esaha mridh hhahha,0
42595,louhichi 9ablek equipe,0
42596,bravo te9fouch bledkom lel3bed 7abetkom tab3etkom ndhon mahich yfarej,0
42597,litaraji etoile,0
42598,maset,1
42599,amine gara mamstik zedt masetha jebt cataplasme finik naoufel werteni,1
42600,qualite mediocre,1
42601,nour chiba ye3jebni a7sen fanani 5atrou insen mo5tarem 8neh mo7tarem titmana nour,0
42602,bonus makifouch blasa,0
42603,9elet 7ya 7ob lwa7ed 3amel talefza koujina yeb3ed bouh,1
42604,zaza,0
42605,maseta lazem et4aniha 3alik,1
42606,meileur joueur cest msakni,0
42607,bravo liklem hay la3bed t7ib ti5dim libled t9adim bina,0
42608,jaloul a7sen ouzir,0
42609,raje3lna wled,0
42610,felicitation docteur marzouki 9al madhloum ansouranaka walaw ba3da 7in,0
42611,cv 5ayba,1
42612,momathla momteza jouer role,0
42613,a7laa 3ebdeli wa7laa chowtime iwaf9ek,0
42614,tahan,1
42615,mamsitha matji 7atchay,1
42616,suis encore atente,1
42617,clubiste fidam jawbouni 7adhar entraineur leclub match nafs lformation wdima nafs changement,0
42618,ezebi coupe monde,0
42619,bi3ou zok omha cha3eb ymchi yousken colombia le3ala nensou chway tfalgit,1
42620,e5dm tris,0
42621,maaset le5er,1
